# 2pts measurement, sourcing 1mA
# index	time	T_plat(K)	T_samp(K)	V(V)
580	672.109	95.153	93.69	0.2500833
581	673.262	95.153	93.69	0.2500393
582	674.417	95.314	93.93	0.249993
583	675.567	95.314	93.93	0.2499544
584	676.756	95.475	94.09	0.24992
585	677.907	95.475	94.09	0.2498841
586	679.061	95.634	94.249	0.2498464
587	680.214	95.634	94.249	0.2498085
588	681.398	95.794	94.408	0.249771
589	682.55	95.794	94.408	0.2497299
590	683.705	95.952	94.488	0.2496871
591	684.858	95.952	94.488	0.2496524
592	686.008	96.111	94.725	0.2496143
593	687.166	96.111	94.725	0.249574
594	688.318	96.243	94.883	0.2495376
595	689.499	96.243	94.883	0.2495054
596	690.652	96.427	95.04	0.2494762
597	691.808	96.427	95.04	0.2494389
598	692.959	96.585	95.197	0.2493838
599	694.142	96.585	95.197	0.24935
600	695.301	96.743	95.354	0.2493093
601	696.451	96.743	95.354	0.2492741
602	697.609	96.9	95.432	0.24923
603	698.863	97.056	95.666	0.2491813
604	700.016	97.056	95.666	0.2491509
605	701.169	97.212	95.822	0.2491202
606	702.324	97.212	95.822	0.2490803
607	703.478	97.395	96.054	0.249051
608	704.629	97.395	96.054	0.2490314
609	705.786	97.55	96.209	0.2489889
610	706.943	97.55	96.209	0.2489548
611	708.125	97.706	96.363	0.2489239
612	709.278	97.706	96.363	0.2488861
613	710.43	97.861	96.517	0.2488467
614	711.582	97.861	96.517	0.2488136
615	712.767	98.016	96.671	0.248778
616	713.921	98.016	96.671	0.2487278
617	715.078	98.171	96.825	0.2487041
618	716.231	98.171	96.825	0.2486644
619	717.383	98.325	96.978	0.2486242
620	718.538	98.325	96.978	0.2485904
621	719.691	98.479	97.131	0.2485586
622	720.846	98.479	97.131	0.2485219
623	722.003	98.633	97.284	0.248479
624	723.157	98.633	97.284	0.2484528
625	724.31	98.786	97.436	0.2484157
626	725.464	98.786	97.436	0.2483942
627	726.618	98.94	97.589	0.248357
628	727.771	98.94	97.589	0.2483173
629	728.929	99.093	97.741	0.2482873
630	730.081	99.093	97.741	0.2482587
631	731.234	99.246	97.892	0.2482132
632	732.385	99.246	97.892	0.2481942
633	733.537	99.398	98.043	0.2481497
634	734.691	99.398	98.043	0.2481205
635	735.875	99.576	98.194	0.2480877
636	737.028	99.576	98.194	0.2480561
637	738.184	99.728	98.346	0.2480227
638	739.338	99.728	98.346	0.2479877
639	740.492	99.88	98.496	0.2479537
640	741.64	99.88	98.496	0.2479219
641	742.812	100.032	98.646	0.2478801
