# 4pts measurement, sourcing 25 µA
# index	time	T_plat(K)	T_samp(K)	V(V)
649	746.298	10.377	10.402	0.00129635
650	747.446	10.389	10.435	0.001296813
651	748.595	10.389	10.435	0.001297156
652	749.74	10.415	10.445	0.001296516
653	750.887	10.415	10.445	0.001296244
654	752.035	10.447	10.444	0.001297061
655	753.183	10.447	10.444	0.00129635
656	754.327	10.465	10.453	0.001296849
657	755.478	10.465	10.453	0.001297109
658	756.627	10.47	10.485	0.001296161
659	757.773	10.47	10.485	0.001296493
660	758.93	10.484	10.501	0.001296849
661	760.084	10.484	10.501	0.001296433
662	761.233	10.524	10.554	0.001296481
663	762.38	10.524	10.554	0.001296373
664	763.524	10.556	10.562	0.001296954
665	764.671	10.556	10.562	0.001296671
666	765.821	10.581	10.567	0.001296078
667	766.969	10.581	10.567	0.001296742
668	768.117	10.589	10.592	0.001297027
669	769.265	10.589	10.592	0.001297204
670	770.413	10.596	10.632	0.001296576
671	771.56	10.596	10.632	0.001297157
672	772.707	10.622	10.666	0.001297227
673	773.856	10.622	10.666	0.001296599
674	775.0	10.659	10.675	0.00129667
675	776.144	10.659	10.675	0.001297369
676	777.287	10.686	10.675	0.001296919
677	778.431	10.686	10.675	0.001297464
678	779.577	10.691	10.687	0.001296563
679	780.723	10.691	10.687	0.001296326
680	781.867	10.726	10.723	0.001296824
681	783.013	10.726	10.723	0.001297344
682	784.157	10.742	10.76	0.001296742
683	785.3	10.742	10.76	0.001297097
684	786.44	10.744	10.776	0.001297121
685	787.584	10.744	10.776	0.001297014
686	788.728	10.756	10.771	0.001296812
687	789.885	10.756	10.771	0.0012968
688	791.033	10.788	10.786	0.001297452
689	792.181	10.788	10.786	0.001296694
690	793.324	10.828	10.817	0.001297334
691	794.467	10.828	10.817	0.001297191
692	795.609	10.856	10.868	0.001297251
693	796.755	10.856	10.868	0.001297168
694	797.906	10.862	10.892	0.001297415
695	799.053	10.862	10.892	0.001297002
696	800.202	10.866	10.892	0.001297393
697	801.348	10.866	10.892	0.001297582
698	802.488	10.891	10.895	0.001297263
699	803.632	10.891	10.895	0.001297132
700	804.782	10.927	10.919	0.001297262
701	805.926	10.927	10.919	0.001297393
702	807.082	10.953	10.96	0.001297215
703	808.229	10.953	10.96	0.001297287
704	809.37	10.949	10.982	0.0012968
705	810.513	10.949	10.982	0.001297263
706	811.656	10.947	10.979	0.001296906
707	812.801	10.947	10.979	0.001297168
708	813.945	10.967	10.976	0.001297666
709	815.097	10.967	10.976	0.001297049
710	816.247	11.004	10.997	0.001296871
711	817.396	11.004	10.997	0.0012975
712	818.543	11.039	11.038	0.001297322
713	819.697	11.039	11.038	0.001297416
714	820.848	11.054	11.032	0.001297155
715	821.998	11.054	11.032	0.001297548
716	823.153	11.059	11.09	0.001297417
717	824.304	11.059	11.09	0.001297453
718	825.458	11.08	11.094	0.001297417
719	826.608	11.08	11.094	0.00129744
720	827.755	11.114	11.109	0.001297535
721	828.903	11.114	11.109	0.001297251
722	830.053	11.151	11.146	0.001296848
723	831.203	11.151	11.146	0.001297713
724	832.349	11.173	11.187	0.001297583
725	833.493	11.173	11.187	0.001296505
726	834.639	11.171	11.205	0.001297275
727	835.785	11.171	11.205	0.001297357
728	836.929	11.179	11.229	0.001297666
729	838.076	11.179	11.229	0.001297334
730	839.22	11.225	11.256	0.001297796
731	840.363	11.225	11.256	0.001296919
732	841.506	11.229	11.261	0.001297643
733	842.652	11.229	11.261	0.001297974
734	843.795	11.247	11.262	0.001297013
735	844.938	11.247	11.262	0.001297606
736	846.086	11.27	11.272	0.001297369
737	847.229	11.27	11.272	0.001297392
738	848.374	11.304	11.312	0.001297891
739	849.519	11.304	11.312	0.001297785
740	850.661	11.327	11.354	0.001297499
741	851.805	11.327	11.354	0.001298152
742	852.954	11.333	11.367	0.001297405
743	854.11	11.333	11.367	0.001297582
744	855.258	11.35	11.371	0.001297215
745	856.414	11.35	11.371	0.001297476
746	857.561	11.382	11.387	0.001297583
747	858.714	11.382	11.387	0.001297678
748	859.865	11.424	11.427	0.001297334
749	861.015	11.424	11.427	0.001297891
750	862.188	11.451	11.471	0.001297417
751	863.339	11.451	11.471	0.00129757
752	864.49	11.457	11.49	0.001297559
753	865.637	11.457	11.49	0.001297333
754	866.786	11.458	11.485	0.001297274
755	867.934	11.458	11.485	0.001297298
756	869.101	11.475	11.484	0.001297097
757	870.247	11.475	11.484	0.001297322
758	871.394	11.514	11.515	0.001297642
759	872.54	11.514	11.515	0.001297678
760	873.686	11.543	11.556	0.001297393
761	874.833	11.543	11.556	0.001297228
762	875.991	11.548	11.579	0.001297725
763	877.135	11.548	11.579	0.001297512
764	878.278	11.55	11.582	0.001297773
765	879.422	11.55	11.582	0.001298058
766	880.57	11.57	11.583	0.001297855
767	881.717	11.57	11.583	0.001297559
768	882.862	11.605	11.606	0.001297595
769	884.004	11.605	11.606	0.001298259
770	885.149	11.635	11.642	0.001297749
771	886.291	11.635	11.642	0.001298057
772	887.441	11.65	11.677	0.001297926
773	888.585	11.65	11.677	0.001297417
774	889.734	11.652	11.685	0.001297322
775	890.882	11.652	11.685	0.001298425
776	892.028	11.707	11.693	0.00129763
777	893.177	11.707	11.693	0.001297512
778	894.321	11.714	11.71	0.001297998
779	895.469	11.714	11.71	0.001297761
780	896.617	11.72	11.747	0.001298424
781	897.765	11.72	11.747	0.001297915
782	898.913	11.74	11.782	0.001297844
783	900.068	11.74	11.782	0.001297417
784	901.218	11.775	11.798	0.001298057
785	902.367	11.775	11.798	0.001298271
786	903.515	11.795	11.787	0.001298366
787	904.666	11.795	11.787	0.001297962
788	905.813	11.803	11.793	0.001297773
789	906.959	11.803	11.793	0.001298211
790	908.104	11.805	11.824	0.001298222
791	909.25	11.805	11.824	0.001297902
792	910.393	11.821	11.862	0.001297856
793	911.545	11.821	11.862	0.00129763
794	912.693	11.855	11.886	0.001297867
795	913.837	11.855	11.886	0.001297109
796	914.983	11.89	11.889	0.001297524
797	916.13	11.89	11.889	0.001298436
798	917.278	11.907	11.894	0.001298152
799	918.421	11.907	11.894	0.00129814
800	919.564	11.911	11.921	0.001298211
801	920.716	11.911	11.921	0.001297796
802	921.868	11.923	11.961	0.001298389
803	923.016	11.923	11.961	0.001298638
804	924.163	11.953	11.99	0.001297867
805	925.314	11.953	11.99	0.001298317
806	926.463	11.982	11.991	0.001297736
807	927.617	11.982	11.991	0.001298128
808	928.765	11.991	11.98	0.001298104
809	929.916	11.991	11.98	0.001297963
810	931.066	11.975	11.978	0.001297867
811	932.212	11.975	11.978	0.001298081
812	933.357	11.955	11.991	0.001297251
813	934.5	11.955	11.991	0.001297548
814	935.648	11.949	11.994	0.001297771
815	936.795	11.949	11.994	0.001297831
816	937.94	11.949	11.972	0.001298105
817	939.096	11.949	11.972	0.001297583
818	940.248	11.939	11.934	0.001297831
819	941.397	11.939	11.934	0.001296742
820	942.543	11.908	11.909	0.001297037
821	943.694	11.908	11.909	0.00129737
822	944.839	11.874	11.905	0.001298128
823	945.987	11.874	11.905	0.001297357
824	947.133	11.858	11.906	0.001297381
825	948.273	11.858	11.906	0.001298045
826	949.416	11.836	11.883	0.001297452
827	950.56	11.836	11.883	0.001298413
828	951.701	11.805	11.839	0.001297132
829	952.844	11.805	11.839	0.001297393
830	953.995	11.795	11.805	0.001298044
831	955.144	11.795	11.805	0.001297204
832	956.291	11.793	11.799	0.001297666
833	957.441	11.793	11.799	0.001297808
834	958.587	11.774	11.798	0.001297785
835	959.737	11.774	11.798	0.00129801
836	960.885	11.742	11.781	0.001298057
837	962.033	11.742	11.781	0.001297713
838	963.179	11.7	11.741	0.001297701
839	964.33	11.7	11.741	0.001297773
840	965.493	11.68	11.697	0.001297512
841	966.64	11.68	11.697	0.001297702
842	967.789	11.678	11.682	0.00129795
843	968.936	11.678	11.682	0.001298152
844	970.083	11.664	11.683	0.001297216
845	971.226	11.664	11.683	0.001297511
846	972.368	11.634	11.675	0.001297524
847	973.513	11.634	11.675	0.001296873
848	974.654	11.6	11.642	0.001297311
849	975.799	11.6	11.642	0.001297738
850	976.953	11.579	11.602	0.001297867
851	978.097	11.579	11.602	0.001297642
852	979.239	11.566	11.573	0.001297227
853	980.392	11.566	11.573	0.001297714
854	981.534	11.556	11.569	0.00129763
855	982.685	11.556	11.569	0.001297524
856	983.834	11.526	11.564	0.001297382
857	984.986	11.526	11.564	0.001297358
858	986.147	11.489	11.535	0.001297702
859	987.296	11.489	11.535	0.001297393
860	988.444	11.468	11.494	0.001297726
861	989.592	11.468	11.494	0.001296883
862	990.735	11.469	11.47	0.001297725
863	991.881	11.469	11.47	0.001297714
864	993.026	11.469	11.473	0.001297227
865	994.181	11.469	11.473	0.001297369
866	995.323	11.445	11.479	0.001298224
867	996.469	11.445	11.479	0.001297465
868	997.616	11.408	11.457	0.00129795
869	998.758	11.408	11.457	0.001297274
870	999.903	11.382	11.417	0.001297749
871	1001.047	11.382	11.417	0.001297275
872	1002.187	11.372	11.383	0.001297702
873	1003.329	11.372	11.383	0.001298093
874	1004.473	11.369	11.373	0.001298211
875	1005.622	11.369	11.373	0.001297737
876	1006.764	11.32	11.331	0.001297844
877	1007.905	11.32	11.331	0.001297903
878	1009.055	11.317	11.319	0.001297003
879	1010.201	11.317	11.319	0.001297654
880	1011.34	11.306	11.321	0.001297583
881	1012.483	11.306	11.321	0.001297263
882	1013.625	11.273	11.279	0.001297619
883	1014.768	11.273	11.279	0.001298236
884	1015.914	11.234	11.266	0.001297512
885	1017.058	11.234	11.266	0.001297702
886	1018.208	11.212	11.226	0.001297986
887	1019.358	11.212	11.226	0.00129826
888	1020.505	11.205	11.208	0.001297785
889	1021.653	11.205	11.208	0.00129724
890	1022.802	11.207	11.217	0.001297655
891	1023.95	11.207	11.217	0.001297394
892	1025.098	11.186	11.215	0.001297252
893	1026.242	11.186	11.215	0.001296979
894	1027.389	11.146	11.181	0.001297395
895	1028.536	11.146	11.181	0.001297381
896	1029.683	11.119	11.139	0.001297631
897	1030.831	11.119	11.139	0.001297477
898	1031.977	11.11	11.115	0.001297359
899	1033.125	11.11	11.115	0.001297145
900	1034.27	11.108	11.115	0.001297381
901	1035.413	11.108	11.115	0.001297192
902	1036.558	11.088	11.113	0.001297595
903	1037.708	11.088	11.113	0.001296659
904	1038.865	11.046	11.082	0.001297063
905	1040.017	11.046	11.082	0.001296943
906	1041.168	11.008	11.033	0.001297205
907	1042.317	11.008	11.033	0.001296872
908	1043.469	10.994	11.001	0.001296979
909	1044.627	10.994	11.001	0.001297298
910	1045.776	10.992	10.997	0.001297655
911	1046.944	10.992	10.997	0.001297418
912	1048.101	10.975	10.997	0.001297323
913	1049.253	10.975	10.997	0.00129737
914	1050.404	10.942	10.977	0.001297429
915	1051.556	10.942	10.977	0.001297477
916	1052.708	10.913	10.941	0.00129737
917	1053.856	10.913	10.941	0.001297334
918	1055.009	10.91	10.921	0.00129756
919	1056.176	10.91	10.921	0.001297666
920	1057.331	10.909	10.914	0.001297062
921	1058.484	10.909	10.914	0.0012975
922	1059.634	10.897	10.906	0.001296481
923	1060.786	10.897	10.906	0.00129705
924	1061.94	10.856	10.899	0.001296979
925	1063.099	10.856	10.899	0.001296837
926	1064.25	10.852	10.86	0.001297146
927	1065.398	10.852	10.86	0.001296836
928	1066.547	10.807	10.822	0.001296327
929	1067.696	10.807	10.822	0.001296836
930	1068.845	10.792	10.807	0.001297109
931	1069.996	10.792	10.807	0.001297512
932	1071.158	10.757	10.804	0.001296752
933	1072.307	10.757	10.804	0.001297026
934	1073.453	10.746	10.796	0.00129673
935	1074.601	10.746	10.796	0.001296801
936	1075.756	10.743	10.761	0.001296979
937	1076.903	10.743	10.761	0.001296991
938	1078.062	10.728	10.72	0.001297228
939	1079.209	10.728	10.72	0.001296789
940	1080.355	10.691	10.698	0.001296979
941	1081.502	10.691	10.698	0.001297015
942	1082.649	10.656	10.699	0.001297381
943	1083.794	10.656	10.699	0.001296884
944	1084.943	10.639	10.692	0.00129673
945	1086.093	10.639	10.692	0.001296789
946	1087.247	10.639	10.663	0.001297156
947	1088.395	10.639	10.663	0.001296659
948	1089.547	10.629	10.623	0.001296682
949	1090.696	10.629	10.623	0.001296268
950	1091.843	10.596	10.597	0.001296671
951	1092.993	10.596	10.597	0.001296398
952	1094.144	10.559	10.595	0.001295971
953	1095.294	10.559	10.595	0.001296836
954	1096.44	10.542	10.596	0.001296279
955	1097.589	10.542	10.596	0.001296457
956	1098.738	10.536	10.571	0.001295983
957	1099.895	10.536	10.571	0.001296742
958	1101.046	10.528	10.527	0.001296706
959	1102.193	10.528	10.527	0.001296588
960	1103.338	10.503	10.498	0.001296623
961	1104.485	10.503	10.498	0.001297382
962	1105.632	10.466	10.525	0.0012966
963	1106.781	10.466	10.525	0.001296598
964	1107.934	10.442	10.495	0.001296741
965	1109.085	10.442	10.495	0.001296374
966	1110.233	10.437	10.48	0.001296635
967	1111.381	10.437	10.48	0.001296706
968	1112.528	10.41	10.441	0.001296552
969	1113.679	10.41	10.441	0.001296588
970	1114.835	10.424	10.414	0.001296706
971	1115.985	10.424	10.414	0.001296896
972	1117.138	10.393	10.41	0.001296303
973	1118.434	10.393	10.41	0.001296576
974	1119.614	10.392	10.413	0.00129648
975	1120.877	10.355	10.4	0.001296351
976	1122.028	10.355	10.4	0.001295912
977	1123.18	10.316	10.362	0.001296161
978	1124.329	10.316	10.362	0.001297334
979	1125.478	10.295	10.32	0.001296504
980	1126.629	10.295	10.32	0.001296042
981	1127.785	10.29	10.298	0.00129622
982	1128.936	10.29	10.298	0.001296386
983	1130.085	10.289	10.304	0.001296161
984	1131.232	10.289	10.304	0.001296054
985	1132.38	10.263	10.3	0.001295853
986	1133.523	10.263	10.3	0.001296043
987	1134.674	10.224	10.27	0.001295983
988	1135.822	10.224	10.27	0.001296528
989	1136.972	10.198	10.229	0.001295935
990	1138.121	10.198	10.229	0.001295686
991	1139.269	10.189	10.203	0.001295402
992	1140.419	10.189	10.203	0.001296173
993	1141.572	10.184	10.197	0.001295923
994	1142.72	10.184	10.197	0.001295982
995	1143.867	10.158	10.194	0.0012959
996	1145.018	10.158	10.194	0.001295686
997	1146.171	10.115	10.162	0.001295936
998	1147.321	10.115	10.162	0.001296054
999	1148.474	10.084	10.12	0.001295722
1000	1149.624	10.084	10.12	0.001295901
1001	1150.774	10.074	10.133	0.00129577
1002	1151.925	10.074	10.133	0.001295806
1003	1153.093	10.073	10.083	0.001295876
1004	1154.248	10.073	10.083	0.001295545
1005	1155.4	10.058	10.084	0.00129558
1006	1156.547	10.058	10.084	0.001295805
1007	1157.696	10.026	10.069	0.001295947
1008	1158.847	10.026	10.069	0.001295639
1009	1160.004	10.0	10.038	0.001295462
1010	1161.157	10.0	10.038	0.001295936
1011	1162.306	9.988	10.008	0.00129539
1012	1163.461	9.988	10.008	0.001295118
1013	1164.617	9.985	9.997	0.001295781
1014	1165.768	9.985	9.997	0.001295236
1015	1166.921	9.97	9.994	0.001295769
1016	1168.076	9.97	9.994	0.001295616
1017	1169.227	9.939	9.981	0.001295261
1018	1170.382	9.939	9.981	0.00129526
1019	1171.531	9.903	9.946	0.00129513
1020	1172.683	9.903	9.946	0.001294644
1021	1173.83	9.902	9.931	0.001295473
1022	1174.981	9.902	9.931	0.001294751
1023	1176.15	9.868	9.901	0.001295449
1024	1177.301	9.868	9.901	0.00129513
1025	1178.449	9.84	9.863	0.001294999
1026	1179.594	9.84	9.863	0.001294762
1027	1180.741	9.831	9.844	0.00129475
1028	1181.89	9.831	9.844	0.001295118
1029	1183.039	9.825	9.839	0.001295616
1030	1184.189	9.825	9.839	0.001294596
1031	1185.338	9.808	9.834	0.001294609
1032	1186.487	9.808	9.834	0.001294229
1033	1187.626	9.778	9.807	0.00129488
1034	1188.766	9.778	9.807	0.001294727
1035	1189.905	9.752	9.777	0.001294277
1036	1191.054	9.752	9.777	0.001294904
1037	1192.194	9.74	9.755	0.001294099
1038	1193.335	9.74	9.755	0.001294502
1039	1194.476	9.732	9.747	0.00129411
1040	1195.62	9.732	9.747	0.001294336
1041	1196.761	9.717	9.74	0.00129366
1042	1197.908	9.717	9.74	0.001293897
1043	1199.054	9.687	9.717	0.001294074
1044	1200.196	9.687	9.717	0.001293991
1045	1201.336	9.655	9.682	0.001294192
1046	1202.479	9.655	9.682	0.001293613
1047	1203.622	9.633	9.652	0.001293505
1048	1204.763	9.633	9.652	0.001293813
1049	1205.905	9.619	9.634	0.001294087
1050	1207.057	9.619	9.634	0.001293458
1051	1208.213	9.604	9.624	0.001293624
1052	1209.356	9.604	9.624	0.001292984
1053	1210.5	9.579	9.608	0.001292985
1054	1211.644	9.579	9.608	0.001293138
1055	1212.792	9.547	9.575	0.001292131
1056	1213.942	9.547	9.575	0.00129283
1057	1215.092	9.522	9.542	0.001292996
1058	1216.239	9.522	9.542	0.001292237
1059	1217.383	9.507	9.523	0.001292593
1060	1218.529	9.507	9.523	0.001291514
1061	1219.677	9.501	9.519	0.001291882
1062	1220.825	9.501	9.519	0.001292036
1063	1221.973	9.485	9.512	0.001291881
1064	1223.119	9.485	9.512	0.001291609
1065	1224.268	9.456	9.485	0.001290767
1066	1225.42	9.456	9.485	0.001291443
1067	1226.569	9.429	9.452	0.001291442
1068	1227.72	9.429	9.452	0.001290388
1069	1228.865	9.418	9.43	0.001290898
1070	1230.011	9.418	9.43	0.001289238
1071	1231.153	9.386	9.42	0.001289381
1072	1232.297	9.386	9.42	0.001289499
1073	1233.443	9.366	9.412	0.001289416
1074	1234.585	9.366	9.412	0.001289724
1075	1235.729	9.356	9.389	0.001287734
1076	1236.874	9.356	9.389	0.001288278
1077	1238.021	9.346	9.356	0.00128861
1078	1239.166	9.346	9.356	0.001286678
1079	1240.311	9.322	9.33	0.001287946
1080	1241.46	9.322	9.33	0.001285137
1081	1242.607	9.29	9.318	0.001285706
1082	1243.754	9.29	9.318	0.001285931
1083	1244.9	9.264	9.311	0.001282683
1084	1246.053	9.264	9.311	0.001284698
1085	1247.203	9.251	9.291	0.001281877
1086	1248.35	9.251	9.291	0.00128228
1087	1249.494	9.243	9.258	0.001283465
1088	1250.64	9.243	9.258	0.00127857
1089	1251.79	9.228	9.233	0.001281533
1090	1252.942	9.228	9.233	0.001278688
1091	1254.098	9.199	9.22	0.001277384
1092	1255.241	9.199	9.22	0.001279447
1093	1256.382	9.17	9.213	0.001272595
1094	1257.522	9.17	9.213	0.001275725
1095	1258.664	9.155	9.199	0.001273176
1096	1259.808	9.155	9.199	0.001270829
1097	1260.954	9.145	9.167	0.001273994
1098	1262.104	9.145	9.167	0.001264464
1099	1263.257	9.128	9.133	0.001268399
1100	1264.407	9.128	9.133	0.001266336
1101	1265.562	9.099	9.115	0.001260623
1102	1266.714	9.099	9.115	0.001264013
1103	1267.862	9.063	9.104	0.001253167
1104	1269.006	9.063	9.104	0.001256285
1105	1270.15	9.042	9.089	0.001257256
1106	1271.291	9.042	9.089	0.00124641
1107	1272.436	9.032	9.06	0.001252894
1108	1273.582	9.032	9.06	0.001239677
1109	1274.728	9.018	9.025	0.001242961
1110	1275.873	9.018	9.025	0.001244704
1111	1277.021	8.992	9.004	0.001231177
1112	1278.17	8.992	9.004	0.001239369
1113	1279.321	8.962	8.996	0.001227894
1114	1280.466	8.962	8.996	0.001230467
1115	1281.612	8.948	8.995	0.001234911
1116	1282.758	8.948	8.995	0.001217593
1117	1283.909	8.934	8.974	0.001227195
1118	1285.073	8.934	8.974	0.001217699
1119	1286.224	8.905	8.94	0.001212413
1120	1287.371	8.905	8.94	0.001219027
1121	1288.516	8.891	8.914	0.001198473
1122	1289.66	8.891	8.914	0.001207612
1123	1290.808	8.881	8.902	0.001200287
1124	1291.955	8.881	8.902	0.001191942
1125	1293.103	8.864	8.895	0.001200524
1126	1294.247	8.864	8.895	0.001177384
1127	1295.395	8.834	8.874	0.001185884
1128	1296.54	8.834	8.874	0.001181912
1129	1297.685	8.803	8.841	0.001169348
1130	1298.833	8.803	8.841	0.001179187
1131	1299.981	8.785	8.81	0.001155597
1132	1301.15	8.785	8.81	0.001161761
1133	1302.297	8.776	8.796	0.001164262
1134	1303.448	8.776	8.796	0.001142357
1135	1304.622	8.763	8.79	0.001153179
1136	1305.77	8.763	8.79	0.001138468
1137	1306.919	8.735	8.774	0.001132802
1138	1308.076	8.735	8.774	0.001141953
1139	1309.225	8.721	8.742	0.001114381
1140	1310.372	8.721	8.742	0.00113081
1141	1311.52	8.696	8.716	0.001126898
1142	1312.67	8.696	8.716	0.00111361
1143	1313.819	8.691	8.711	0.001126437
1144	1314.978	8.691	8.711	0.001098165
1145	1316.133	8.681	8.706	0.001104637
1146	1317.285	8.681	8.706	0.00110664
1147	1318.434	8.656	8.694	0.001079838
1148	1319.575	8.656	8.694	0.001095498
1149	1320.716	8.622	8.663	0.001067854
1150	1321.856	8.622	8.663	0.001072181
1151	1322.997	8.595	8.626	0.001074599
1152	1324.139	8.595	8.626	0.001047099
1153	1325.284	8.58	8.602	0.001063362
1154	1326.432	8.58	8.602	0.001034426
1155	1327.579	8.569	8.593	0.0010379
1156	1328.722	8.569	8.593	0.001043246
1157	1329.872	8.548	8.583	0.00101098
1158	1331.019	8.548	8.583	0.001027386
1159	1332.171	8.516	8.557	0.001002243
1160	1333.315	8.516	8.557	0.00100043
1161	1334.466	8.486	8.521	0.001008608
1162	1335.613	8.486	8.521	0.0009714707
1163	1336.76	8.468	8.492	0.0009889194
1164	1337.92	8.468	8.492	0.0009713994
1165	1339.068	8.442	8.47	0.0009600198
1166	1340.216	8.442	8.47	0.0009772434
1167	1341.361	8.426	8.446	0.0009404729
1168	1342.507	8.426	8.446	0.0009574241
1169	1343.651	8.419	8.438	0.0009471467
1170	1344.799	8.419	8.438	0.0009289388
1171	1345.952	8.41	8.433	0.0009447156
1172	1347.102	8.41	8.433	0.0009041764
1173	1348.251	8.385	8.415	0.0009159348
1174	1349.4	8.385	8.415	0.0009137894
1175	1350.552	8.351	8.381	0.0008819505
1176	1351.691	8.351	8.381	0.0009010111
1177	1352.832	8.323	8.346	0.0008600799
1178	1353.978	8.323	8.346	0.0008691241
1179	1355.121	8.309	8.328	0.0008716375
1180	1356.262	8.309	8.328	0.0008347243
1181	1357.404	8.299	8.32	0.0008554098
1182	1358.545	8.299	8.32	0.0008111942
1183	1359.69	8.279	8.308	0.0008212703
1184	1360.831	8.279	8.308	0.0008231193
1185	1361.976	8.247	8.278	0.0007807772
1186	1363.122	8.247	8.278	0.0008067733
1187	1364.266	8.216	8.242	0.0007539993
1188	1365.41	8.216	8.242	0.0007623679
1189	1366.555	8.198	8.218	0.0007696227
1190	1367.699	8.198	8.218	0.0007150122
1191	1368.843	8.188	8.209	0.0007480722
1192	1369.988	8.188	8.209	0.0006908419
1193	1371.129	8.173	8.201	0.0007002419
1194	1372.272	8.173	8.201	0.0007121311
1195	1373.418	8.147	8.179	0.00064556
1196	1374.561	8.147	8.179	0.0006859223
1197	1375.707	8.117	8.145	0.0006220419
1198	1376.857	8.117	8.145	0.0006286803
1199	1378.006	8.099	8.153	0.000649223
1200	1379.156	8.099	8.153	0.0005664589
1201	1380.304	8.089	8.11	0.0006088722
1202	1381.452	8.089	8.11	0.0005555298
1203	1382.6	8.077	8.103	0.0005435811
1204	1383.751	8.077	8.103	0.0005742355
1205	1384.903	8.053	8.084	0.000476974
1206	1386.05	8.053	8.084	0.0005175027
1207	1387.209	8.021	8.051	0.0004886386
1208	1388.352	8.021	8.051	0.0004452059
1209	1389.493	7.996	8.02	0.0004892431
1210	1390.633	7.996	8.02	0.0004002087
1211	1391.775	7.991	8.012	0.000441875
1212	1392.918	7.991	8.012	0.0004283852
1213	1394.063	7.969	8.014	0.0003904765
1214	1395.205	7.969	8.014	0.0004311353
1215	1396.35	7.956	8.006	0.0003437486
1216	1397.492	7.956	8.006	0.0003785515
1217	1398.638	7.948	7.98	0.0003568116
1218	1399.784	7.948	7.98	0.0003134146
1219	1400.928	7.936	7.945	0.0003470441
1220	1402.072	7.936	7.945	0.000261376
1221	1403.214	7.9	7.922	0.0002863877
1222	1404.357	7.9	7.922	0.000278505
1223	1405.498	7.877	7.916	0.0002363525
1224	1406.645	7.877	7.916	0.000268417
1225	1407.796	7.854	7.907	0.000195433
1226	1408.946	7.854	7.907	0.0002144584
1227	1410.11	7.844	7.88	0.0002207411
1228	1411.253	7.844	7.88	0.0001691883
1229	1412.395	7.836	7.849	0.0001956701
1230	1413.538	7.836	7.849	0.0001466782
1231	1414.679	7.8	7.822	0.0001518346
1232	1415.822	7.8	7.822	0.0001625148
1233	1416.97	7.781	7.814	0.0001213108
1234	1418.115	7.781	7.814	0.0001408459
1235	1419.258	7.753	7.806	0.0001061259
1236	1420.401	7.753	7.806	0.0001079159
1237	1421.545	7.749	7.782	0.0001107135
1238	1422.69	7.749	7.782	8.250128e-05
1239	1423.836	7.724	7.755	9.478188e-05
1240	1424.995	7.724	7.755	7.433398e-05
1241	1426.14	7.699	7.708	7.114527e-05
1242	1427.293	7.699	7.708	7.774788e-05
1243	1428.435	7.666	7.693	5.744222e-05
1244	1429.58	7.666	7.693	6.462553e-05
1245	1430.728	7.634	7.684	5.529662e-05
1246	1431.871	7.634	7.684	5.126635e-05
1247	1433.014	7.613	7.662	5.645829e-05
1248	1434.159	7.613	7.662	4.333611e-05
1249	1435.303	7.602	7.628	4.846881e-05
1250	1436.451	7.602	7.628	4.340719e-05
1251	1437.6	7.57	7.596	4.037266e-05
1252	1438.746	7.57	7.596	4.384576e-05
1253	1439.891	7.561	7.581	3.582073e-05
1254	1441.037	7.561	7.581	3.848784e-05
1255	1442.181	7.531	7.576	3.6449e-05
1256	1443.326	7.531	7.576	3.366334e-05
1257	1444.476	7.513	7.564	3.580888e-05
1258	1445.62	7.513	7.564	3.069988e-05
1259	1446.766	7.493	7.535	3.221718e-05
1260	1447.916	7.493	7.535	3.295206e-05
1261	1449.064	7.473	7.507	2.9799e-05
1262	1450.21	7.473	7.507	3.164812e-05
1263	1451.372	7.464	7.491	2.764155e-05
1264	1452.517	7.464	7.491	2.920628e-05
1265	1453.667	7.455	7.484	2.909962e-05
1266	1454.815	7.455	7.484	2.593463e-05
1267	1455.971	7.435	7.473	2.776012e-05
1268	1457.117	7.435	7.473	2.624285e-05
1269	1458.263	7.407	7.45	2.468999e-05
1270	1459.409	7.407	7.45	2.581609e-05
1271	1460.558	7.374	7.413	2.42277e-05
1272	1461.703	7.374	7.413	2.464256e-05
1273	1462.85	7.358	7.387	2.330302e-05
1274	1463.997	7.358	7.387	2.299488e-05
1275	1465.143	7.347	7.376	2.370615e-05
1276	1466.288	7.347	7.376	2.191619e-05
1277	1467.433	7.331	7.367	2.254446e-05
1278	1468.58	7.331	7.367	2.205843e-05
1279	1469.725	7.305	7.334	2.080193e-05
1280	1470.869	7.305	7.334	2.207029e-05
1281	1472.014	7.275	7.316	2.009067e-05
1282	1473.159	7.275	7.316	2.096788e-05
1283	1474.303	7.255	7.287	2.022107e-05
1284	1475.452	7.255	7.287	2.00551e-05
1285	1476.598	7.244	7.273	2.067153e-05
1286	1477.743	7.244	7.273	1.915414e-05
1287	1478.887	7.229	7.263	2.000772e-05
1288	1480.03	7.229	7.263	1.948614e-05
1289	1481.175	7.2	7.244	1.875118e-05
1290	1482.322	7.2	7.244	1.955724e-05
1291	1483.467	7.168	7.21	1.904754e-05
1292	1484.613	7.168	7.21	1.910677e-05
1293	1485.756	7.146	7.179	1.8609e-05
1294	1486.904	7.146	7.179	1.814667e-05
1295	1488.05	7.134	7.163	1.864454e-05
1296	1489.196	7.134	7.163	1.801628e-05
1297	1490.34	7.123	7.155	1.824147e-05
1298	1491.483	7.123	7.155	1.822965e-05
1299	1492.63	7.106	7.144	1.794514e-05
